opengl:  gldeinterlace: OpenGL deinterlacing filter
opengl:  gldifferencematte: Gstreamer OpenGL DifferenceMatte
opengl:  gldownload: OpenGL downloader
opengl:  gleffects: Gstreamer OpenGL Effects
opengl:  gleffects_blur: Blur with 9x9 separable convolution Effect
opengl:  gleffects_bulge: Bulge Effect
opengl:  gleffects_fisheye: FishEye Effect
opengl:  gleffects_glow: Glow Lighting Effect
opengl:  gleffects_heat: Heat Signature Effect
opengl:  gleffects_identity: Do nothing Effect
opengl:  gleffects_laplacian: Laplacian Convolution Demo Effect
opengl:  gleffects_lumaxpro: Luma Cross Processing Effect
opengl:  gleffects_mirror: Mirror Effect
opengl:  gleffects_sepia: Sepia Toning Effect
opengl:  gleffects_sin: All Grey but Red Effect
opengl:  gleffects_sobel: Sobel edge detection Effect
opengl:  gleffects_square: Square Effect
opengl:  gleffects_squeeze: Squeeze Effect
opengl:  gleffects_stretch: Stretch Effect
opengl:  gleffects_tunnel: Light Tunnel Effect
opengl:  gleffects_twirl: Twirl Effect
opengl:  gleffects_xpro: Cross Processing Effect
opengl:  gleffects_xray: Glowing negative effect
opengl:  glfilterapp: OpenGL application filter
opengl:  glfilterbin: GL Filter Bin
opengl:  glfiltercube: OpenGL cube filter
opengl:  glfilterglass: OpenGL glass filter
opengl:  glimagesink: GL Sink Bin
opengl:  glimagesinkelement: OpenGL video sink
opengl:  glmixerbin: OpenGL video_mixer empty bin
opengl:  glmosaic: OpenGL mosaic
opengl:  gloverlay: Gstreamer OpenGL Overlay
opengl:  gloverlaycompositor: OpenGL overlaying filter
opengl:  glshader: OpenGL fragment shader filter
opengl:  glsinkbin: GL Sink Bin
opengl:  glsrcbin: GL Src Bin
opengl:  glstereomix: OpenGL stereo video combiner
opengl:  glstereosplit: GLStereoSplit
opengl:  gltestsrc: Video test source
opengl:  gltransformation: OpenGL transformation filter
opengl:  glupload: OpenGL uploader
opengl:  glvideoflip: OpenGL video flip filter
opengl:  glvideomixer: OpenGL video_mixer bin
opengl:  glvideomixerelement: OpenGL video_mixer
opengl:  glviewconvert: OpenGL Multiview/3D conversion filter
openh264:  openh264dec: OpenH264 video decoder
openh264:  openh264enc: OpenH264 video encoder
openjpeg:  openjpegdec: OpenJPEG JPEG2000 decoder
openjpeg:  openjpegenc: OpenJPEG JPEG2000 encoder
opus:  opusdec: Opus audio decoder
opus:  opusenc: Opus audio encoder
opusparse:  opusparse: Opus audio parser
overlaycomposition:  overlaycomposition: Overlay Composition
pango:  clockoverlay: Clock overlay
pango:  textoverlay: Text overlay
pango:  textrender: Text renderer
pango:  timeoverlay: Time overlay
pcapparse:  irtspparse: IRTSPParse
pcapparse:  pcapparse: PCapParse
playback:  decodebin: Decoder Bin
playback:  decodebin3: Decoder Bin 3
playback:  parsebin: Parse Bin
playback:  playbin: Player Bin 2
playback:  playbin3: Player Bin 3
playback:  playsink: Player Sink
playback:  streamsynchronizer: Stream Synchronizer
playback:  subtitleoverlay: Subtitle Overlay
playback:  uridecodebin: URI Decoder
playback:  uridecodebin3: URI Decoder
playback:  urisourcebin: URI reader
png:  pngdec: PNG image decoder
png:  pngenc: PNG image encoder
pnm:  pnmdec: PNM image decoder
pnm:  pnmenc: PNM image encoder
proxy:  proxysink: Proxy Sink
proxy:  proxysrc: Proxy source
rawparse:  rawaudioparse: rawaudioparse
rawparse:  rawvideoparse: rawvideoparse
rawparse:  unalignedaudioparse: unalignedaudioparse
rawparse:  unalignedvideoparse: unalignedvideoparse
realmedia:  pnmsrc: PNM packet receiver
realmedia:  rademux: RealAudio Demuxer
realmedia:  rdtdepay: RDT packet parser
realmedia:  rdtmanager: RTP Decoder
realmedia:  rmdemux: RealMedia Demuxer
realmedia:  rtspreal: RealMedia RTSP Extension
removesilence:  removesilence: RemoveSilence
replaygain:  rganalysis: ReplayGain analysis
replaygain:  rglimiter: ReplayGain limiter
replaygain:  rgvolume: ReplayGain volume
rfbsrc:  rfbsrc: Rfb source
rist:  ristrtpdeext: RIST RTP Extension remover
rist:  ristrtpext: RIST RTP Extension adder
rist:  ristrtxreceive: RIST Retransmission receiver
rist:  ristrtxsend: RIST Retransmission Sender
rist:  ristsink: RIST Sink
rist:  ristsrc: RIST Source
rist:  roundrobin: Round Robin
rsvg:  rsvgdec: SVG image decoder
rsvg:  rsvgoverlay: RSVG overlay
rtmp:  rtmpsink: RTMP output sink
rtmp:  rtmpsrc: RTMP Source
rtmp2:  rtmp2sink: RTMP sink element
rtmp2:  rtmp2src: RTMP source element
rtp:  asteriskh263: RTP Asterisk H263 depayloader
rtp:  rtpL16depay: RTP audio depayloader
rtp:  rtpL16pay: RTP audio payloader
rtp:  rtpL24depay: RTP audio depayloader
rtp:  rtpL24pay: RTP audio payloader
rtp:  rtpL8depay: RTP audio depayloader
rtp:  rtpL8pay: RTP audio payloader
rtp:  rtpac3depay: RTP AC3 depayloader
rtp:  rtpac3pay: RTP AC3 audio payloader
rtp:  rtpamrdepay: RTP AMR depayloader
rtp:  rtpamrpay: RTP AMR payloader
rtp:  rtpbvdepay: RTP BroadcomVoice depayloader
rtp:  rtpbvpay: RTP BV Payloader
rtp:  rtpceltdepay: RTP CELT depayloader
rtp:  rtpceltpay: RTP CELT payloader
rtp:  rtpdvdepay: RTP DV Depayloader
rtp:  rtpdvpay: RTP DV Payloader
rtp:  rtpg722depay: RTP audio depayloader
rtp:  rtpg722pay: RTP audio payloader
rtp:  rtpg723depay: RTP G.723 depayloader
rtp:  rtpg723pay: RTP G.723 payloader
rtp:  rtpg726depay: RTP G.726 depayloader
rtp:  rtpg726pay: RTP G.726 payloader
rtp:  rtpg729depay: RTP G.729 depayloader
rtp:  rtpg729pay: RTP G.729 payloader
rtp:  rtpgsmdepay: RTP GSM depayloader
rtp:  rtpgsmpay: RTP GSM payloader
rtp:  rtpgstdepay: GStreamer depayloader
rtp:  rtpgstpay: RTP GStreamer payloader
rtp:  rtph261depay: RTP H261 depayloader
rtp:  rtph261pay: RTP H261 packet payloader
rtp:  rtph263depay: RTP H263 depayloader
rtp:  rtph263pay: RTP H263 packet payloader
rtp:  rtph263pdepay: RTP H263 depayloader
rtp:  rtph263ppay: RTP H263 payloader
rtp:  rtph264depay: RTP H264 depayloader
rtp:  rtph264pay: RTP H264 payloader
rtp:  rtph265depay: RTP H265 depayloader
rtp:  rtph265pay: RTP H265 payloader
rtp:  rtphdrextcolorspace: Color Space
rtp:  rtpilbcdepay: RTP iLBC depayloader
rtp:  rtpilbcpay: RTP iLBC Payloader
rtp:  rtpisacdepay: RTP iSAC depayloader
rtp:  rtpisacpay: RTP iSAC payloader
rtp:  rtpj2kdepay: RTP JPEG 2000 depayloader
rtp:  rtpj2kpay: RTP JPEG 2000 payloader
rtp:  rtpjpegdepay: RTP JPEG depayloader
rtp:  rtpjpegpay: RTP JPEG payloader
rtp:  rtpklvdepay: RTP KLV Depayloader
rtp:  rtpklvpay: RTP KLV Payloader
rtp:  rtpldacpay: RTP packet payloader
rtp:  rtpmp1sdepay: RTP MPEG1 System Stream depayloader
rtp:  rtpmp2tdepay: RTP MPEG Transport Stream depayloader
rtp:  rtpmp2tpay: RTP MPEG2 Transport Stream payloader
rtp:  rtpmp4adepay: RTP MPEG4 audio depayloader
rtp:  rtpmp4apay: RTP MPEG4 audio payloader
rtp:  rtpmp4gdepay: RTP MPEG4 ES depayloader
rtp:  rtpmp4gpay: RTP MPEG4 ES payloader
rtp:  rtpmp4vdepay: RTP MPEG4 video depayloader
rtp:  rtpmp4vpay: RTP MPEG4 Video payloader
rtp:  rtpmpadepay: RTP MPEG audio depayloader
rtp:  rtpmpapay: RTP MPEG audio payloader
rtp:  rtpmparobustdepay: RTP MPEG audio depayloader
rtp:  rtpmpvdepay: RTP MPEG video depayloader
rtp:  rtpmpvpay: RTP MPEG2 ES video payloader
rtp:  rtpopusdepay: RTP Opus packet depayloader
rtp:  rtpopuspay: RTP Opus payloader
rtp:  rtppcmadepay: RTP PCMA depayloader
rtp:  rtppcmapay: RTP PCMA payloader
rtp:  rtppcmudepay: RTP PCMU depayloader
rtp:  rtppcmupay: RTP PCMU payloader
rtp:  rtpqcelpdepay: RTP QCELP depayloader
rtp:  rtpqdm2depay: RTP QDM2 depayloader
rtp:  rtpreddec: Redundant Audio Data (RED) Decoder
rtp:  rtpredenc: Redundant Audio Data (RED) Encoder
rtp:  rtpsbcdepay: RTP SBC audio depayloader
rtp:  rtpsbcpay: RTP packet payloader
rtp:  rtpsirendepay: RTP Siren packet depayloader
rtp:  rtpsirenpay: RTP Payloader for Siren Audio
rtp:  rtpspeexdepay: RTP Speex depayloader
rtp:  rtpspeexpay: RTP Speex payloader
rtp:  rtpstorage: RTP storage
rtp:  rtpstreamdepay: RTP Stream Depayloading
rtp:  rtpstreampay: RTP Stream Payloading
rtp:  rtpsv3vdepay: RTP SVQ3 depayloader
rtp:  rtptheoradepay: RTP Theora depayloader
rtp:  rtptheorapay: RTP Theora payloader
rtp:  rtpulpfecdec: RTP FEC Decoder
rtp:  rtpulpfecenc: RTP FEC Encoder
rtp:  rtpvorbisdepay: RTP Vorbis depayloader
rtp:  rtpvorbispay: RTP Vorbis payloader
rtp:  rtpvp8depay: RTP VP8 depayloader
rtp:  rtpvp8pay: RTP VP8 payloader
rtp:  rtpvp9depay: RTP VP9 depayloader
rtp:  rtpvp9pay: RTP VP9 payloader
rtp:  rtpvrawdepay: RTP Raw Video depayloader
rtp:  rtpvrawpay: RTP Raw Video payloader
rtpmanager:  rtpbin: RTP Bin
rtpmanager:  rtpdtmfmux: RTP muxer
rtpmanager:  rtpfunnel: RTP funnel
rtpmanager:  rtphdrextclientaudiolevel: Client-to-Mixer Audio Level Indication (RFC6464) RTP Header Extension
rtpmanager:  rtphdrexttwcc: Transport Wide Congestion Control
rtpmanager:  rtpjitterbuffer: RTP packet jitter-buffer
rtpmanager:  rtpmux: RTP muxer
rtpmanager:  rtpptdemux: RTP Demux
rtpmanager:  rtprtxqueue: RTP Retransmission Queue
rtpmanager:  rtprtxreceive: RTP Retransmission receiver
rtpmanager:  rtprtxsend: RTP Retransmission Sender
rtpmanager:  rtpsession: RTP Session
rtpmanager:  rtpssrcdemux: RTP SSRC Demux
rtpmanager:  rtpst2022-1-fecdec: SMPTE 2022-1 FEC decoder
rtpmanager:  rtpst2022-1-fecenc: SMPTE 2022-1 FEC encoder
rtpmanagerbad:  rtpsink: RTP Sink element
rtpmanagerbad:  rtpsrc: RTP Source element
rtsp:  rtpdec: RTP Decoder
rtsp:  rtspsrc: RTSP packet receiver
rtspclientsink:  rtspclientsink: RTSP RECORD client
sbc:  sbcdec: Bluetooth SBC audio decoder
sbc:  sbcenc: Bluetooth SBC audio encoder
sctp:  sctpdec: SCTP Decoder
sctp:  sctpenc: SCTP Encoder
sdpelem:  sdpdemux: SDP session setup
sdpelem:  sdpsrc: SDP Source
segmentclip:  audiosegmentclip: Audio buffer segment clipper
segmentclip:  videosegmentclip: Video buffer segment clipper
shapewipe:  shapewipe: Shape Wipe transition filter
siren:  sirendec: Siren Decoder element
siren:  sirenenc: Siren Encoder element
smooth:  smooth: Smooth effect
smoothstreaming:  mssdemux: Smooth Streaming demuxer
smpte:  smpte: SMPTE transitions
smpte:  smptealpha: SMPTE transitions
soup:  souphttpclientsink: HTTP client sink
soup:  souphttpsrc: HTTP client source
spandsp:  dtmfdetect: DTMF detector element
spandsp:  spanplc: SpanDSP PLC
spandsp:  tonegeneratesrc: Telephony Tone  Generator source
spectrum:  spectrum: Spectrum analyzer
speed:  speed: Speed
speex:  speexdec: Speex audio decoder
speex:  speexenc: Speex audio encoder
srt:  srtclientsink: SRT sink
srt:  srtclientsrc: SRT source
srt:  srtserversink: SRT sink
srt:  srtserversrc: SRT source
srt:  srtsink: SRT sink
srt:  srtsrc: SRT source
srtp:  srtpdec: SRTP decoder
srtp:  srtpenc: SRTP encoder
staticelements:  bin: Generic bin
staticelements:  pipeline: Pipeline object
subenc:  srtenc: Srt encoder
subenc:  webvttenc: WebVTT encoder
subparse:  ssaparse: SSA Subtitle Parser
subparse:  subparse: Subtitle parser
subparse: subparse_typefind: srt, sub, mpsub, mdvd, smi, txt, dks, vtt
tcp:  multisocketsink: Multi socket sink
tcp:  socketsrc: socket source
tcp:  tcpclientsink: TCP client sink
tcp:  tcpclientsrc: TCP client source
tcp:  tcpserversink: TCP server sink
tcp:  tcpserversrc: TCP server source
theora:  theoradec: Theora video decoder
theora:  theoraenc: Theora video encoder
theora:  theoraparse: Theora video parser
timecode:  avwait: Timecode Wait
timecode:  timecodestamper: Timecode stamper
typefindfunctions: application/dash+xml: mpd, MPD
typefindfunctions: application/itc: itc
typefindfunctions: application/msword: doc
typefindfunctions: application/mxf: mxf
typefindfunctions: application/octet-stream: no extensions
typefindfunctions: application/ogg: ogg, oga, ogv, ogm, ogx, spx, anx, axa, axv
typefindfunctions: application/pdf: pdf
typefindfunctions: application/postscript: ps
typefindfunctions: application/sdp: sdp
typefindfunctions: application/smil: smil
typefindfunctions: application/ttml+xml: ttml+xml
typefindfunctions: application/vnd.apple-fcp+xml: fcpxml
typefindfunctions: application/vnd.apple-xmeml+xml: xmeml
typefindfunctions: application/vnd.ms-sstr+xml: no extensions
typefindfunctions: application/vnd.pixar.opentimelineio+json: otio
typefindfunctions: application/vnd.rn-realmedia: ra, ram, rm, rmvb
typefindfunctions: application/x-3gp: 3gp
typefindfunctions: application/x-ape: ape
typefindfunctions: application/x-apetag: mp3, ape, mpc, wv
typefindfunctions: application/x-ar: a
typefindfunctions: application/x-bzip: bz2
typefindfunctions: application/x-compress: Z
typefindfunctions: application/x-executable: no extensions
typefindfunctions: application/x-gzip: gz
typefindfunctions: application/x-hls: m3u8
typefindfunctions: application/x-id3v1: mp3, mp2, mp1, mpga, ogg, flac, tta
typefindfunctions: application/x-id3v2: mp3, mp2, mp1, mpga, ogg, flac, tta
typefindfunctions: application/x-mcc: mcc
typefindfunctions: application/x-mmsh: no extensions
typefindfunctions: application/x-ms-dos-executable: dll, exe, ocx, sys, scr, msstyles, cpl
typefindfunctions: application/x-ogg-skeleton: no extensions
typefindfunctions: application/x-ogm-audio: no extensions
typefindfunctions: application/x-ogm-text: no extensions
typefindfunctions: application/x-ogm-video: no extensions
typefindfunctions: application/x-pn-realaudio: ra, ram, rm, rmvb
typefindfunctions: application/x-rar: rar
typefindfunctions: application/x-scc: scc
typefindfunctions: application/x-shockwave-flash: swf, swfl
typefindfunctions: application/x-ssa: ssa, ass
typefindfunctions: application/x-subtitle-vtt: vtt
typefindfunctions: application/x-tar: tar
typefindfunctions: application/x-yuv4mpeg: no extensions
typefindfunctions: application/xges: xges
typefindfunctions: application/xml: xml
typefindfunctions: application/zip: zip
typefindfunctions: audio/aac: aac, adts, adif, loas
typefindfunctions: audio/audible: aa, aax
typefindfunctions: audio/iLBC-sh: ilbc
typefindfunctions: audio/midi: mid, midi
typefindfunctions: audio/mobile-xmf: mxmf
typefindfunctions: audio/mpeg: mp3, mp2, mp1, mpga
typefindfunctions: audio/qcelp: qcp
typefindfunctions: audio/riff-midi: mid, midi
typefindfunctions: audio/x-ac3: ac3, eac3
typefindfunctions: audio/x-aiff: aiff, aif, aifc
typefindfunctions: audio/x-amr-nb-sh: amr
typefindfunctions: audio/x-amr-wb-sh: amr
typefindfunctions: audio/x-au: au, snd
typefindfunctions: audio/x-ay: ay
typefindfunctions: audio/x-caf: caf
typefindfunctions: audio/x-celt: no extensions
typefindfunctions: audio/x-dts: dts
typefindfunctions: audio/x-flac: flac
typefindfunctions: audio/x-gbs: gbs
typefindfunctions: audio/x-gsm: gsm
typefindfunctions: audio/x-gym: gym
typefindfunctions: audio/x-imelody: imy, ime, imelody
typefindfunctions: audio/x-ircam: sf
typefindfunctions: audio/x-kss: kss
typefindfunctions: audio/x-m4a: m4a
typefindfunctions: audio/x-mod: 669, amf, ams, dbm, digi, dmf, dsm, gdm, far, imf, it, j2b, mdl, med, mod, mt2, mtm, okt, psm, ptm, sam, s3m, stm, stx, ult, umx, xm
typefindfunctions: audio/x-musepack: mpc, mpp, mp+
typefindfunctions: audio/x-nist: nist
typefindfunctions: audio/x-nsf: nsf
typefindfunctions: audio/x-paris: paf
typefindfunctions: audio/x-rf64: rf64
typefindfunctions: audio/x-sap: sap
typefindfunctions: audio/x-sbc: sbc
typefindfunctions: audio/x-sds: sds
typefindfunctions: audio/x-shorten: shn
typefindfunctions: audio/x-sid: sid
typefindfunctions: audio/x-spc: spc
typefindfunctions: audio/x-speex: no extensions
typefindfunctions: audio/x-svx: iff, svx
typefindfunctions: audio/x-tap-dmp: dmp
typefindfunctions: audio/x-tap-tap: tap
typefindfunctions: audio/x-ttafile: tta
typefindfunctions: audio/x-vgm: vgm
typefindfunctions: audio/x-voc: voc
typefindfunctions: audio/x-vorbis: no extensions
typefindfunctions: audio/x-w64: w64
typefindfunctions: audio/x-wav: wav
typefindfunctions: audio/x-wavpack: wv, wvp
typefindfunctions: audio/x-wavpack-correction: wvc
typefindfunctions: audio/x-xi: xi
typefindfunctions: image/bmp: bmp
typefindfunctions: image/gif: gif
typefindfunctions: image/jp2: jp2
typefindfunctions: image/jpeg: jpg, jpe, jpeg
typefindfunctions: image/png: png
typefindfunctions: image/svg+xml: svg
typefindfunctions: image/tiff: tif, tiff
typefindfunctions: image/vnd.adobe.photoshop: psd
typefindfunctions: image/vnd.wap.wbmp: no extensions
typefindfunctions: image/webp: webp
typefindfunctions: image/x-degas: no extensions
typefindfunctions: image/x-exr: exr
typefindfunctions: image/x-icon: no extensions
typefindfunctions: image/x-jng: jng
typefindfunctions: image/x-jpc: jpc, j2k
typefindfunctions: image/x-portable-pixmap: pnm, ppm, pgm, pbm
typefindfunctions: image/x-quicktime: qif, qtif, qti
typefindfunctions: image/x-sun-raster: ras
typefindfunctions: image/x-xcf: xcf
typefindfunctions: image/x-xpixmap: xpm
typefindfunctions: multipart/x-mixed-replace: no extensions
typefindfunctions: subtitle/x-kate: no extensions
typefindfunctions: text/html: htm, html
typefindfunctions: text/plain: txt
typefindfunctions: text/uri-list: ram
typefindfunctions: text/utf-16: txt
typefindfunctions: text/utf-32: txt
typefindfunctions: text/x-cmml: no extensions
typefindfunctions: video/mj2: mj2
typefindfunctions: video/mpeg-elementary: mpv, mpeg, mpg
typefindfunctions: video/mpeg-sys: mpe, mpeg, mpg
typefindfunctions: video/mpeg4: m4v
typefindfunctions: video/mpegts: ts, mts
typefindfunctions: video/quicktime: mov, mp4
typefindfunctions: video/vivo: viv
typefindfunctions: video/x-cdxa: dat
typefindfunctions: video/x-dirac: no extensions
typefindfunctions: video/x-dv: dv, dif
typefindfunctions: video/x-fli: flc, fli
typefindfunctions: video/x-flv: flv
typefindfunctions: video/x-h263: h263, 263
typefindfunctions: video/x-h264: h264, x264, 264
typefindfunctions: video/x-h265: h265, x265, 265
typefindfunctions: video/x-ivf: ivf
typefindfunctions: video/x-matroska: mkv, mka, mk3d, webm
typefindfunctions: video/x-mng: mng
typefindfunctions: video/x-ms-asf: asf, wm, wma, wmv
typefindfunctions: video/x-msvideo: avi
typefindfunctions: video/x-mve: mve
typefindfunctions: video/x-nuv: nuv
typefindfunctions: video/x-pva: pva
typefindfunctions: video/x-theora: no extensions
typefindfunctions: video/x-vcd: dat
udp:  dynudpsink: UDP packet sender
udp:  multiudpsink: UDP packet sender
udp:  udpsink: UDP packet sender
udp:  udpsrc: UDP packet receiver
videobox:  videobox: Video box filter
videoconvert:  videoconvert: Colorspace converter
videocrop:  aspectratiocrop: aspectratiocrop
videocrop:  videocrop: Crop
videofilter:  gamma: Video gamma correction
videofilter:  videobalance: Video balance
videofilter:  videoflip: Video flipper
videofilter:  videomedian: Median effect
videofiltersbad:  scenechange: Scene change detector
videofiltersbad:  videodiff: Video Diff
videofiltersbad:  zebrastripe: Zebra stripe overlay
videoframe_audiolevel:  videoframe-audiolevel: Video-frame audio level
videomixer:  videomixer: Video mixer 2
videoparsersbad:  av1parse: AV1 parser
videoparsersbad:  diracparse: Dirac parser
videoparsersbad:  h263parse: H.263 parser
videoparsersbad:  h264parse: H.264 parser
videoparsersbad:  h265parse: H.265 parser
videoparsersbad:  jpeg2000parse: JPEG 2000 parser
videoparsersbad:  mpeg4videoparse: MPEG 4 video elementary stream parser
videoparsersbad:  mpegvideoparse: MPEG video elementary stream parser
videoparsersbad:  pngparse: PNG parser
videoparsersbad:  vc1parse: VC1 parser
videoparsersbad:  vp9parse: VP9 parser
videorate:  videorate: Video rate adjuster
videoscale:  videoscale: Video scaler
videotestsrc:  videotestsrc: Video test source
voaacenc:  voaacenc: AAC audio encoder
volume:  volume: Volume
vorbis:  vorbisdec: Vorbis audio decoder
vorbis:  vorbisenc: Vorbis audio encoder
vorbis:  vorbisparse: VorbisParse
vorbis:  vorbistag: VorbisTag
vpx:  vp8dec: On2 VP8 Decoder
vpx:  vp8enc: On2 VP8 Encoder
vpx:  vp9dec: On2 VP9 Decoder
vpx:  vp9enc: On2 VP9 Encoder
wasapi:  wasapideviceprovider (GstDeviceProviderFactory)
wasapi:  wasapisink: WasapiSrc
wasapi:  wasapisrc: WasapiSrc
wasapi2:  wasapi2capturedeviceprovider (GstDeviceProviderFactory)
wasapi2:  wasapi2renderdeviceprovider (GstDeviceProviderFactory)
wasapi2:  wasapi2sink: Wasapi2Sink
wasapi2:  wasapi2src: Wasapi2Src
wavenc:  wavenc: WAV audio muxer
wavpack:  wavpackdec: Wavpack audio decoder
wavpack:  wavpackenc: Wavpack audio encoder
wavparse:  wavparse: WAV audio demuxer
webrtc:  webrtcbin: WebRTC Bin
winks:  ksdeviceprovider (GstDeviceProviderFactory)
winks:  ksvideosrc: KsVideoSrc
winscreencap:  dx9screencapsrc: DirectX 9 screen capture source
winscreencap:  dxgiscreencapsrc: DirectX DXGI screen capture source
winscreencap:  gdiscreencapsrc: GDI screen capture source
x264:  x264enc: x264 H.264 Encoder
xingmux:  xingmux: MP3 Xing muxer
y4mdec:  y4mdec: YUV4MPEG demuxer/decoder
y4menc:  y4menc: YUV4MPEG video encoder
zbar:  zbar: Barcode detector

Total count: 189 plugins, 1469 features
